# ******  stream =   1    start =       0.300    end =     100.000 npt=  1995
# ****** L1 = 11.02      L2 =  4.284
#****** 2th=  0.21   EFIXED=  0.000      EMODE= 0
# Bin no.        x             y             e
    468  23.64993     0.7051760E-02 0.3739666E-02
    469  23.69992     0.6480469E-02 0.3741267E-02
    470  23.74992     0.8207943E-02 0.3748805E-02
    471  23.79992     0.1337377E-01 0.3773079E-02
    472  23.84992     0.1383953E-01 0.3771829E-02
    473  23.89992     0.1505287E-01 0.3775279E-02
    474  23.94992     0.2066488E-01 0.3796487E-02
    475  23.99992     0.2148850E-01 0.3805815E-02
    476  24.04992     0.2321927E-01 0.3804438E-02
    477  24.09992     0.2611403E-01 0.3817806E-02
    478  24.14992     0.2816176E-01 0.3833818E-02
    479  24.19992     0.2319794E-01 0.3825029E-02
    480  24.24992     0.2175433E-01 0.3824718E-02
    481  24.29992     0.2817236E-01 0.3852634E-02
    482  24.34991     0.2739556E-01 0.3853613E-02
    483  24.39991     0.2607870E-01 0.3853999E-02
    484  24.44991     0.3047143E-01 0.3874178E-02
    485  24.49991     0.3226515E-01 0.3885724E-02
    486  24.54991     0.2754711E-01 0.3879508E-02
    487  24.59991     0.2651446E-01 0.3880622E-02
    488  24.64991     0.2821306E-01 0.3896424E-02
    489  24.69991     0.2308223E-01 0.3888563E-02
    490  24.74991     0.2004286E-01 0.3885486E-02
    491  24.79991     0.2377885E-01 0.3903479E-02
    492  24.84991     0.2482310E-01 0.3910863E-02
    493  24.89991     0.2200804E-01 0.3903700E-02
    494  24.94991     0.1918431E-01 0.3902939E-02
    495  24.99990     0.1649162E-01 0.3915850E-02
    496  25.04990     0.1195672E-01 0.3913654E-02
    497  25.09990     0.8994716E-02 0.3903142E-02
    498  25.14990     0.9395953E-02 0.3916448E-02
    499  25.19990     0.4217579E-02 0.3918809E-02
    500  25.24990     0.3320550E-03 0.3911257E-02
    501  25.29990     0.1272705E-02 0.3916274E-02
    502  25.34990     0.2273592E-02 0.3933967E-02
    503  25.39990    -0.3890575E-02 0.3929315E-02
    504  25.44990    -0.7802878E-02 0.3924363E-02
    505  25.49990    -0.5559571E-02 0.3936576E-02
    506  25.54990    -0.6716269E-02 0.3941171E-02
    507  25.59990    -0.1315037E-01 0.3934258E-02
    508  25.64989    -0.1514937E-01 0.3936807E-02
    509  25.69989    -0.9661721E-02 0.3952943E-02
    510  25.74989    -0.9565299E-02 0.3954633E-02
    511  25.79989    -0.1344234E-01 0.3954205E-02
    512  25.84989    -0.1433191E-01 0.3966187E-02
    513  25.89989    -0.1525165E-01 0.3970528E-02
    514  25.94989    -0.1855822E-01 0.3969104E-02
    515  25.99989    -0.1915065E-01 0.3975645E-02
    516  26.04989    -0.1493985E-01 0.3995699E-02
    517  26.09989    -0.1560353E-01 0.3999068E-02
    518  26.14989    -0.1894760E-01 0.3991607E-02
    519  26.19989    -0.2131228E-01 0.3989109E-02
    520  26.24989    -0.2220914E-01 0.4002352E-02
    521  26.29988    -0.2412080E-01 0.4003045E-02
    522  26.34988    -0.2246261E-01 0.4008176E-02
    523  26.39988    -0.1739727E-01 0.4024332E-02
